id,doc_id,text,p_hate,label
305,he_19_149,"52. Antrag der Fraktion DIE LINKE betreffend
eine Aktuelle Stunde (Gefahr für die Demo-
kratie: schützende Hand von Maaßen und
den Verfassungsschutzbehörden über AfD
und
Neonazis.
Verfassungsschutzbehörden
auflösen – auch in Hessen)
– Drucks. 19/6772 – ..............................................10807
Abgehalten ............................................................10814
Janine Wissler ....................................................... 10807
Holger Bellino ...................................................... 10809
Jürgen Frömmrich ................................................ 10810
Günter Rudolph .................................................... 10811
Wolfgang Greilich ................................................ 10812
Minister Peter Beuth ............................................. 10813
53. Antrag
der
Fraktion
BÜNDNIS
90/DIE
GRÜNEN betreffend eine Aktuelle Stunde
(Hessen ist offen, bunt und vielfältig – Diskri-
minierung und Menschenfeindlichkeit haben
hier keinen Platz)
– Drucks. 19/6773 – .............................................10814
Abgehalten ............................................................10820
Marcus Bocklet ......................",0.2861066162586212,NON_HATE
306,he_16_55,"Hessischer Landtag · 16.Wahlperiode · 55. Sitzung · 14. Dezember 2004
 
Dass man am Ende eines Diskussionsprozesses aber auch
die Kraft haben muss, die notwendigen Entscheidungen
durchzusetzen, versteht sich von selbst. Dieses Land hat
acht Jahre darunter gelitten,dass alles so geblieben ist,wie
es seit Olims Zeiten war, und niemand die Kraft zu Ent-
scheidungen aufgebracht hat. Das hat sich Gott sei Dank
geändert. Roland Koch, die Hessische Landesregierung
und die sie tragende Hessen-Partei CDU 
(Lachen des Abg. Jörg-Uwe Hahn (FDP) – Zurufe
von der SPD und dem BÜNDNIS 90/DIE GRÜ-
NEN: Oh! – Beifall bei der CDU)
stehen bei den Bürgern dieses Landes im Wort. Sie haben
sich verpflichtet, eine kostengünstige, effiziente und bür-
gernahe Landesverwaltung zur Verfügung zu stellen.
(Günter Rudolph (SPD): Warum machen Sie es
dann nicht? – Tarek Al-Wazir (BÜNDNIS 90/DIE
GRÜNEN): Der Babba Hesselbach!)
Es ist unsere Aufgabe, die wir zielführend bewältigen. Da-
von lassen wir uns auch von der rot-grünen Opposition in
diesem Hause und ihrer kleinkarierten und in der Sache
oft peinlichen Mäkelei nicht abbringen.
(Günter Rudolph (SPD):Was ist mit der FDP?)
Meine sehr verehrten Damen und Herren,",0.3627060353755951,NON_HATE
307,he_18_126,"14. Zweite Lesung des Gesetzentwurfs der Frak-
tion DIE LINKE für ein Gesetz über das Ver-
bot der Zweckentfremdung von Wohnraum
– Drucks. 18/6681 zu Drucks. 18/5190 – ..............8867
In zweiter Lesung abgelehnt ...................................8872
Ulrich Caspar ................................................ 8867, 8871
Jürgen Lenders ....................................................... 8867
Janine Wissler ......................................................... 8868
Karin Müller (Kassel) ............................................. 8869
Michael Siebel ........................................................ 8870
Minister Florian Rentsch ........................................ 8871
81. Dritte Lesung des Gesetzentwurfs der Frak-
tionen der CDU und der FDP für ein Gesetz
zur Änderung des Schulgesetzes (HSchG)
– Drucks. 18/6793 zu Drucks. 18/6764 zu
Drucks. 18/6187 – ..................................................8872
In dritter Lesung angenommen:
Gesetz beschlossen ..................................................8881
82. Beschlussempfehlung und Bericht des Kul-
turpolitischen Ausschusses zu dem Entschlie-
ßungsantrag der Fraktion BÜNDNIS 90/DIE
GRÜNEN betreffend ech",0.4165113866329193,NON_HATE
308,he_18_89,"Amtliche Mitteilungen . . . . . . . . . . . . . . . . . . . . . . . 6087
Entgegengenommen . . . . . . . . . . . . . . . . . . . . . . . . . . 6088
Vizepräsident Frank Lortz . . . . . . . . . . . . . . . . . . . . 6087
Günter Rudolph . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6088
1. Fragestunde
– Drucks. 18/4581 – . . . . . . . . . . . . . . . . . . . . . . . . . . 6088
Abgehalten . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6101
Vizepräsident Lothar Quanz . . . . . . . . . . . . . . . . . . 6101
Frage 558
Norbert Schmitt . . . . . . . . . . . . . . . . . . . . . . . . 6088, 6089
Minister Boris Rhein . . . . . . . . . . . . . . . . . . . . 6088, 6089
Frage 559
Ulrich Caspar . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6089
Staatssekretär Steffen Saebisch . . . . . . . . . . . . . . . . 6089
Torsten Warnecke . . . . . . . . . . . . . . . . . . . . . . . . . . . 6089
Frage 560
Ulrich Caspar . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6089
Staatssekretärin Prof. Dr. Luise Hölscher . . . . . . . . 6090
Norbert Schmitt . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6090
Frage 561
Ulrich Caspar . . . . . . ",0.2589189410209656,NON_HATE
309,he_18_89,"II
Hessischer Landtag · 18. Wahlperiode · 89. Sitzung · 15. November 2011
Seite
Seite
Frage 576
Hermann Schaus . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6123
Minister Stefan Grüttner . . . . . . . . . . . . . . . . . . . . . 6123
Frage 578
Daniel May . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6123
Ministerin Lucia Puttrich . . . . . . . . . . . . . . . . . . . . . 6123
Die Fragen 575, 576 und 578 und die Antworten der
Landesregierung sind als Anlage beigefügt. Die Fra-
gen 574 und 577 sollen auf Wunsch der Fragestelle-
rinnen und Fragesteller in der nächsten Fragestunde
beantwortet werden.
27. Beschlussempfehlung und Bericht des Haushalts-
ausschusses zu dem Antrag des Präsidenten des
Hessischen Rechnungshofs betreffend Rechnung
über den Haushalt des Hessischen Rechnungshofs
für das Haushaltsjahr 2010
– Drucks. 18/4440 zu Drucks. 18/4228 – . . . . . . . . . . 6101
Beschlussempfehlung angenommen . . . . . . . . . . . . . 6102
Günter Schork . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6101
Wolfgang Decker . . . . . . . . . . . . . . . . . . . . . . . . . . . . 6101
Vizepräsident Lothar Quanz . . . . . . . . . . . . . . . . . . 6102
",0.0462817028164863,NON_HATE
310,he_16_85,"Hessischer Landtag · 16.Wahlperiode · 85. Sitzung · 24. November 2005
 
Das ist deshalb durchaus eine Chance für Hessen, weil wir
in dieser Konstellation möglicherweise ruhiger und auch
etwas freier arbeiten können. Darüber haben wir am ver-
gangenen Dienstag gesprochen. Wir werden umso eher
freier und ruhiger arbeiten können, je schneller das Ver-
hältnis von Einnahmen und Ausgaben unter dem Ge-
sichtspunkt der Aufgabenerfüllung im Haushalt vernünf-
tig gestaltet werden kann. Das gehört alles dazu, sodass
wir sagen: Das ist, auch im Hinblick auf das Jahr 2008, für
uns in der Debatte spannend, die wir in den nächsten
zweieinhalb Jahren führen werden.
Das ist aber auch deshalb spannend, weil wir in der
Bundesrepublik Deutschland eine außerordentlich be-
drohliche Situation haben. Die Frage ist, welche Antwort
man darauf gibt. Diese Antwort ist verdammt schwer zu
geben. Deshalb wird man nicht zu den einfachen paw-
lowschen Reflexen zurückkehren können.
Ich bin sehr froh, dass es diese Bundesregierung gibt. Ich
habe mich sehr darum bemüht, dass sie zustande kommt.
Ich werde dem deutschen Volk aber nicht erzählen, dass
all das, was wir in den letzten 40 Jahren über die prinzi-
piellen ",0.6253764629364014,NON_HATE
311,he_16_99,"Hessischer Landtag · 16.Wahlperiode · 99. Sitzung · 30. März 2006
 
(Andrea Ypsilanti (SPD):Das gibt es auch bei uns!)
Wir müssen da doch etwas unternehmen, um das abzu-
bauen.
Die deutsche Staatsbürgerschaft ist durchaus auch und
gerade in diesen Kreisen begehrt. Ich möchte aber, dass
sich jemand vor der Einbürgerung mit diesen Themen
auseinander setzt. Wenn jemand zum ersten Mal hier ist,
dann wird er mit bestimmten Fragestellungen konfron-
tiert werden. Sie kennen die Beispiele. Aus Zeitgründen
will ich das nicht alles darlegen. Er wird sich damit aus-
einander setzen müssen. Ich kann nicht feststellen, welche
Meinung er wirklich hat. Das kann man nie. Denn man
kann dem Menschen nicht ins Gehirn gucken. Darum
geht es auch nicht. Aber ich kann gewährleisten, dass er
sich mit bestimmten Themen auseinander setzt.
Ich will jetzt ein ganzes einfaches Beispiel anführen. Es ist
uns bis heute nicht gelungen,die Mädchen und Frauen der
Zuwanderer in unsere Gesellschaft wirklich zu integrie-
ren. Da sollten wir uns doch alle gemeinsam mit der Frage
auseinander setzen, ob es nicht vielleicht klug wäre, wenn
man diesen Frauen Fragen stellt, die sich gerade mit die-
sem Thema beschäftigen. Wi",0.0818262919783592,NON_HATE
312,he_18_145,"Frage 915 .............................................................10425
Stefan Müller (Heidenrod) ................................... 10425
Minister Jörg-Uwe Hahn .......................... 10426, 10426,
 
Heike Hofmann .................................................... 10426
Torsten Warnecke ................................................. 10426
Frage 916 ............................................................10426
Stefan Müller (Heidenrod) ................................... 10426
Staatssekretär Steffen Saebisch ................ 10427, 10427,
 
Daniel Mack ......................................................... 10427
Frank-Peter Kaufmann ......................................... 10428
Frage 917 ............................................................10428
René Rock ............................................................ 10428
Staatssekretär Steffen Saebisch ................ 10428, 10429,
 
Frank-Peter Kaufmann ......................................... 10428
Tarek Al-Wazir ..................................................... 10429
Frage 918 ............................................................10429
Dr. Frank Blechschmidt ............................",0.4234448373317718,NON_HATE
313,he_19_135,"andere Straßen es als Alternative zu dieser Landesstraße
gibt. Deswegen kann man das so generell, wie Sie es vor-
hin gesagt haben, auf keinen Fall sagen.
Präsident Norbert Kartmann:
Dann kommen wir zur Frage 1013. Frau Abg. Löber.
Angelika Löber (SPD):
Ich frage die Landesregierung:
Wann kann das Planfeststellungsverfahren für den Bau der
Ortsumgehung Eckelshausen endlich abgeschlossen wer-
den?
Präsident Norbert Kartmann:
Herr Wirtschaftsminister Al-Wazir.
Tarek Al-Wazir, Minister für Wirtschaft, Energie, Ver-
kehr und Landesentwicklung:
Sehr geehrte Frau Abgeordnete, die im Rahmen des Anhö-
rungsverfahrens zur Ortsumgehung von Eckelshausen vor-
gebrachten Einwendungen liegen Hessen Mobil seit Mitte
November 2017 vollständig vor. Zu den sehr umfangrei-
chen Stellungnahmen aus dem Bereich Naturschutz findet
im Mai 2018 ein Abstimmungstermin zwischen Hessen
Mobil und der oberen Naturschutzbehörde statt. Erst nach
diesem Abstimmungstermin sind Aussagen dazu möglich,
ob ergänzende Untersuchungen oder zusätzliche Maßnah-
men erforderlich werden und wann Hessen Mobil die Er-
widerungen zu den Einwendungen an die Anhörungsbe-
hörde, das Regierungspräsidium Gießen, übergeben kann.
Nach A",0.3060474097728729,NON_HATE
314,he_19_100,"Frage 750 ...............................................................7029
Andreas Hofmeister ................................................ 7029
Minister Boris Rhein .............................................. 7029
Frage 751 ..............................................................7029
Angela Dorn ........................................................... 7029
Minister Tarek Al-Wazir ........................................ 7030
Frage 752 ..............................................................7030
Timon Gremmels .......................................... 7030, 7031,
 
Minister Tarek Al-Wazir .............................. 7030, 7031,
7031, 7031, 7032
Nicola Beer ............................................................. 7031
Gerhard Merz ......................................................... 7031
Frage 753 ..............................................................7032
Christoph Degen ..................................................... 7032
Minister Prof. Dr. R. Alexander Lorz .................... 7032
Frage 754 ..............................................................7032
Andrea Ypsilanti ........................................... 7032, 7033,",0.6500851511955261,NON_HATE
315,he_19_104,"Meine Damen und Herren, auch mir geht es darum, den
Respekt aus dem Reservat der Sonntagsreden herauszuho-
len und zum alltäglichen Handeln zu machen. Doch da ha-
pert es, wie wir es tagtäglich in diesem Hause und auf Ver-
anstaltungen mit Mitgliedern der Landesregierung erleben
können. Es hapert auf jeden Fall bei der Hessischen Lan-
desregierung; denn zum einen sind Arroganz und Respekt
sich wechselseitig ausgrenzende Haltungen,
(Beifall bei der LINKEN)
und zum anderen fehlt es in vielen Bereichen an genau die-
sem Respekt in den alltagsrelevanten Entscheidungen bei
der Mehrheit in diesem Haus und konsequenterweise dann
auch bei der Landesregierung.
(Beifall bei der LINKEN)
Kampagnen, auch Imagekampagnen, leben davon, ehrlich
und vertrauenswürdig zu sein. Deswegen muss ich die
wohltuenden warmen Worte der Kampagne mit den realen
Entscheidungen dieser Regierung vergleichen bzw. kon-
frontieren.
Tun wir jetzt also einmal so, als würden Sie diese Kam-
pagne wirklich ernst meinen und Respekt, Wertschätzung
und Anerkennung in Ihrem alltäglichen Regierungshandeln
und bei Entscheidungen hier im Parlament maßgeblich
sein. Wie sähe dann das Leben von Beamtinnen und Be-
amten bzw. von Arbe",0.3472529947757721,NON_HATE
316,he_19_149,"Michael Boddenberg (CDU):
Herr Präsident, meine sehr geehrten Damen und Herren!
Lieber Herr Kollege Rock, ich stelle Ihnen eine Frage,
nämlich die Frage, ob Sie es wirklich für angemessen hal-
ten, dass wir in einer Aktuellen Stunde mit fünf Minuten
Redezeit zwei so hochkomplexe Bereiche der Arbeits-
markt- und Asylpolitik zusammenführen.
(René Rock (FDP): Das ist eine Frage der Haltung!)
Ich bin der Meinung, das ist völlig unangemessen.
(Beifall bei der CDU und dem BÜNDNIS 90/DIE
GRÜNEN)
Sie haben alles hineingerührt, was Ihnen so gerade einge-
fallen ist, von Sami A. bis hin zu kriminellen Menschen,
die zu uns gekommen sind und des Landes verwiesen wer-
den müssen. Über das eigentliche Thema Fachkräfte haben
Sie eigentlich gar nicht gesprochen. Sie wollen völlig of-
fenkundig nur noch einmal kurz vor der Wahl ein paar
Punkte sammeln. Ich sage Ihnen, das wird Ihnen nicht ge-
lingen.
(Beifall bei der CDU und dem BÜNDNIS 90/DIE
GRÜNEN – Dr. h.c. Jörg-Uwe Hahn (FDP): Oh!)
Wir haben es mit zwei sehr komplexen Themenbereichen
zu tun. Es ist sicherlich Konsens, dass wir schneller wer-
den müssen bei der Bearbeitung von Asylverfahren. Das
gelingt übrigens in Gießen auf hervorragende Art ",0.0155067918822169,HATE
317,he_18_36,"Hessischer Landtag · 18.Wahlperiode · 36. Sitzung · 3. März 2010
 
Meine Damen und Herren, deshalb wird die SPD-Frak-
tion den Gesetzentwurf von CDU und FDP ablehnen,
weil er die zentrale Fragestellung: „Schützen wir die, die
keinen Rauch einatmen wollen, davor, Rauch einatmen
zu müssen?“, nicht erfüllt.
(Beifall bei der SPD)
Dann komme ich zu dem Vorschlag der GRÜNEN. Die
GRÜNEN möchten, dass das Rauchen in Gaststätten
vollständig unterbleibt. Ohne Zweifel muss dann nie-
mand, der keinen Rauch einatmen will, Rauch einatmen.
Was aber ist unter den Bedingungen, wenn sich nur Men-
schen zusammenfinden, die das alle möchten, die damit
kein Problem haben und die das freiwillig tun, wo keine
Kinder dabei sind, wo keine Beschäftigten dabei sind,
und, und, und? Ich glaube übrigens nicht, dass die Zahl
der Gaststätten, auf die das zutrifft, außerordentlich hoch
ist.
Aber für diesen Fall hat die SPD – und keineswegs die
Union, bei allem Respekt, lieber Herr Kollege Bartelt –
den einzig adäquaten Kompromiss zwischen den Interes-
sen der Betreiber kleiner Gaststätten und der Raucher in
diesen getränkeorientierten Eckkneipen, in denen es halt
Bier und Kippen gibt, und den Schutzbedürfnissen vo",0.316250205039978,HATE
318,he_16_36,"Hessischer Landtag · 16.Wahlperiode · 36. Sitzung · 12. Mai 2004
 
(Zuruf des Abg.Volker Hoff (CDU))
Wenn Sie uns das nicht glauben, dann glauben Sie es den
Kirchen, denn die wissen auch, wovon sie reden. Die ha-
ben tagtäglich mit diesen Fällen zu tun. – Herzlichen
Dank.
(Beifall bei dem BÜNDNIS 90/DIE GRÜNEN
und bei Abgeordneten der SPD)
Präsident Norbert Kartmann:
Das Wort hat Abg. Hahn, FDP-Fraktion.
Jörg-Uwe Hahn (FDP):
Herr Präsident, meine sehr verehrten Damen und Her-
ren! Bei einem hat der Kollege Frömmrich Recht. Die
GRÜNEN haben hier schon einmal einen Antrag einge-
bracht, und zwar im Jahre 2002. Dieser Antrag ist mit den
Stimmen der Fraktionen der CDU und der FDP abge-
lehnt worden. Dieser Vortrag ist richtig. Herr Kollege
Frömmrich,ansonsten hat das,was Sie hier in relativer Er-
regung über dieses Thema vorgetragen haben, mit der
Verfassungswirklichkeit und mit den Verfassungsworten
nichts zu tun.
(Beifall bei der FDP und bei Abgeordneten der
CDU)
Ich darf Sie darauf hinweisen, dass wir in unserer Hessi-
schen Verfassung – ich schätze, das ist zwischen den Frak-
tionen bei der Reform unstrittig – einen Art. 16 haben.
Art. 16 HV lautet:
Jedermann hat das Recht, allein ",0.08152666687965393,
319,he_19_124,"82. Antrag der Fraktion der FDP betreffend
Energiepolitik der Landesregierung geschei-
tert
– Drucks. 19/5759 – ...............................................8872
Dem Ausschuss für Wirtschaft, Energie, Ver-
kehr und Landesentwicklung überwiesen ...............8887
René Rock .................................................... 8873, 8884
Angela Dorn ................................................. 8874, 8885
Janine Wissler ......................................................... 8876
Dirk Landau ............................................................ 8878
Stephan Grüger ............................................. 8880, 8884
Minister Tarek Al-Wazir ........................................ 8881
75. Antrag der Fraktion DIE LINKE betreffend
Flughafen Kassel – faktenbasierte Evaluation
und Herabstufung notwendig
– Drucks. 19/5736 – ...............................................8887
Dem Haushaltsausschuss überwiesen ....................8896
95. Dringlicher Entschließungsantrag der Frak-
tionen der CDU und BÜNDNIS 90/DIE
GRÜNEN betreffend Evaluationsergebnisse
als Basis für die Entscheidung über die wei-
tere Entwicklung des Flughafens Kassel-Cal-
den nutzen
– Drucks. 19/5775 – ",0.19630683958530426,
320,he_18_2,"Hessischer Landtag · 18.Wahlperiode · 2. Sitzung · 18. Februar 2009
 
Herr Bouffier,ich fordere Sie auf,die rechtsextremen Ver-
bindungen aufzudecken und klare Konsequenzen – auch
mit deren Verbot – zu ziehen. Sie müssen nun endlich
Farbe bekennen, wie Sie es mit dem braunen Mob halten.
Wir fordern die Hessische Landesregierung auf, das auch
in Hessen bestehende neonazistische Problem endlich
einzugestehen und sofort ein Landesaktionsprogramm zu
erarbeiten, um bereits bestehende Neonazistrukturen zu
zerstören.Verbote allein werden hierzu nicht reichen.
(Beifall der Abg. Marjana Schott (DIE LINKE))
Wir fordern alle gesellschaftlichen Kräfte auf, dem zuneh-
menden öffentlichen Auftreten und Aufmarschieren rech-
ter Gruppierungen und der damit offensichtlich verbun-
denen Gewalttätigkeit entgegenzutreten.
Wir fordern für dieses Engagement auch den Schutz
durch die Polizei und nicht deren Behinderung. Jedes
Fußballspiel und jedes Radrennen werden besser ge-
schützt als die Gewerkschafter, Antifaschistinnen und
LINKEN, die am Samstag ihr verfassungsrechtlich ver-
brieftes Grundrecht auf Demonstration wahrgenommen
haben.
(Beifall bei der LINKEN)
Zivilgesellschaftliches Engagement gegen R",0.03679732605814934,
321,he_18_110,"Hessischer Landtag · 18. Wahlperiode · 110. Sitzung · 31. Mai 2012
 
weder mit Gewalt oder über die Kreißsäle die Weltherr-
schaft oder die Herrschaft über Deutschland anstrebt. All
das findet man im „Wetzlar Kurier“.
Das Stichwort Ausweisung signalisiert: Alle heraus mit ih-
nen. – Die Stichworte Staatsangehörigkeit oder Einbürge-
rung thematisieren die Frage, wer hier dazugehört und
wer hier nicht dazugehört. Liebe Kolleginnen und Kolle-
gen, darum geht es Herrn Kollegen Irmer. Es geht ihm
nicht um den Islamismus. Es ging ihm schon immer um
den Islam in seiner Gesamtheit.
(Beifall bei der SPD, dem BÜNDNIS 90/DIE
GRÜNEN und der LINKEN)
Bei dem Kollegen Irmer verhält es sich so, dass im Grunde
für ihn alles, was nach Islam aussieht, und alle, die sich
nicht damit zufriedengeben, den islamischen Glauben im
Verborgenen und außerhalb der Öffentlichkeit zu betrei-
ben, sondern die selbstbewusst sind und sich als Bestand-
teil dieses Landes und dieser Gesellschaft fühlen oder
verstehen und so ihre Religion ausüben, eine Bedrohung
der öffentlichen Sicherheit und Ordnung bzw. eine Stö-
rung seines christlich-konservativen, nationalistisch-völ-
kischen Weltbilds oder seines Seelenfriedens ",0.16465775668621063,
322,he_18_131,"nichts entschieden, genehmigt oder erlaubt, solange nicht
eine ausreichende wissenschaftliche Basis vorhanden ist.
Dies glaubhaft aufzuzeigen kann keinerlei Gefahr bedeu-
ten. Diese Haltung findet sich auch ganz klar im hessi-
schen Umweltministerium wieder.
Zum Stichwort „Moratorium“ in Ihrem Antrag. Wir in
Hessen haben ein echtes Moratorium, wenngleich es nicht
mit diesem Namen in Zusammenhang gebracht wird. In
Nordrhein-Westfalen hingegen, das Sie immer gerne zitie-
ren, wird von einem grünen Minister zwar ein Moratorium
verkündet, doch die Realität sieht anders aus.
(Dr. Ulrich Wilken (DIE LINKE): Da haben Sie
recht!)
Denn die einzelnen Bezirke stellen munter Erlaubnisse aus.
Die Ministerpräsidentin Hannelore Kraft, die gleichzeitig
Koordinatorin der SPD-geführten Bundesländer ist, zeigt
sich im Hinblick auf eine Einigung im Bundesrat offen. Sie
sagt:
Fracking ist für Nordrhein-Westfalen ein sehr be-
deutsames Thema, da hier große Vorkommen an
Schiefergas vermutet werden.
(Timon Gremmels (SPD): Lesen Sie einmal weiter!)
Sie stellt Forderungen für die Durchführung von Fracking
auf, deren Aufnahme in den Gesetzentwurf der Bundesre-
gierung von ihrem Wirtschaftsminister Garrelt Du",0.17998157441616058,
323,he_18_100,"Hessischer Landtag · 18. Wahlperiode · 100. Sitzung · 7. März 2012
 
sen mehrere Zehntausend Menschen mit akademischem
Abschluss, der im Ausland erworben ist, von SGB-II-Leis-
tungen leben müssen. Das ist nicht nur für die Betroffe-
nen selbst eine Beschwernis, sondern es ist natürlich auch
inakzeptabel unter dem Gesichtspunkt der Belastung der
sozialen Sicherungssysteme.
(Beifall bei der SPD)
Es ist ganz sicher eine Verschwendung von Qualifikation,
von beruflicher Eignung, die sich dieses Land, das sich
mitten in einem alle Bereiche der Wirtschaft betreffenden
Fachkräftemangel befindet, nicht weiter leisten kann. Es
ist also höchste Zeit gewesen, dass hier etwas geschah. Es
ist dann in der Tat nach langem Hin und Her im letzten
Jahr ein Bundesgesetz verabschiedet worden, das zum
01.04. – nicht, wie fälschlich in unserem Antrag steht, zum
01.03.; ich bitte, das insofern zu ergänzen – in Kraft tritt.
Insofern ist noch Zeit für die Landesregierung, noch halb-
wegs rechtzeitig zu handeln.
Dieses Gesetz ist verabschiedet worden. Es weist eine
Reihe von Problemen auf. Diese bestehen z. B. bei der
Nachqualifizierung. Wir wissen, dass natürlich, wenn
Menschen zehn oder zwanzig Jahre nicht",0.01783333159983158,
324,he_16_66,"Hessischer Landtag · 16.Wahlperiode · 66. Sitzung · 17. März 2005
 
Punkte beweisen, an denen der Gesetzentwurf, den Sie
gezimmert haben, über die Regelungen hinausgeht, deren
Umsetzung die Europäische Union von uns verlangt.
Für das allgemeine Geschäftsleben wird lediglich ein Ver-
bot der Diskriminierung wegen Rasse und ethnischer
Herkunft verlangt. Was haben Sie daraus gemacht? Sie
weiten diese Vorschrift aus und beziehen die Religion, die
Weltanschauung, die Behinderung, das Alter, die sexuelle
Identität und das Geschlecht mit ein.
(Heike Hofmann (SPD): Haben Sie schon einmal
etwas vom Gleichbehandlungsgrundsatz gehört?)
Das ist Unsinn. Der Gesetzentwurf sieht vor, dass Be-
triebsräte und Gewerkschaften auch ohne die Zustim-
mung des Beschäftigten dessen Klagerecht wahrnehmen
können. Davon findet sich nichts in der Richtlinie der Eu-
ropäischen Union. Sogar Vereine sollen im Namen eines
Beschäftigten, wenn er denn sein Recht an sie abgetreten
hat, dessen Rechte einklagen dürfen. Nichts davon findet
sich in der Richtlinie der Europäischen Union. Das Anti-
diskriminierungsgesetz wird einen Tummelplatz für Ab-
mahnvereine und für Leute schaffen,die mit dem Vorwurf
der angeblichen ",0.18163025379180908,
325,he_16_10,"Hessischer Landtag · 16.Wahlperiode · 10. Sitzung · 9. Juli 2003
 
(Beginn: 9.02 Uhr)
Präsident Norbert Kartmann:
Guten Morgen, meine Damen und Herren, verehrte Kol-
leginnen und Kollegen! Alles frisch? Einige Verletzte?
Darauf komme ich gleich zurück.
Ich eröffne die heutige Sitzung des Hessischen Landtags.
Meine Damen und Herren, zunächst will ich eine wichtige
Mitteilung machen und von den Tapferen berichten, die
auszogen, ein Fußballspiel zu spielen, und es nur knapp
verloren haben, sehr knapp.
(Dr.Walter Arnold (CDU): Das war knapp!)
Ich habe nur Lob zu spenden.Unsere Landtagself hat ges-
tern in Eschborn-Niederhöchstadt gegen die Auswahl des
Polizeipräsidiums Frankfurt Fußball gespielt. Halbzeit-
stand 2 : 0 für die anderen, die dann auch noch das 3 : 0
schossen. Es blieb Manfred Schaub vorbehalten, neue
Motivation in die Truppe zu blasen: 1 : 3. Dann hat Herr
Schwarz – sozusagen mein Vertreter aus der Landtagsver-
waltung – das zweite Tor für uns zum 3 : 2 geschossen.
Schließlich war es Herr Seng aus dem Kultusministerium,
der das 3 : 3 geschossen hat. Als der Schiedsrichter hätte
abpfeifen sollen, hat er noch ein Tor der anderen zugelas-
sen.
(Dr. Franz Josef Jung (Rheingau",0.16766399145126343,
326,he_18_32,"Seite
Seite
II
Hessischer Landtag · 18.Wahlperiode · 32. Sitzung · 26. Januar 2010
b) Nachwahl eines ordentlichen Mitglieds und ei-
nes weiteren stellvertretenden Mitglieds im
Hauptausschuss
Wahlvorschlag der Fraktion der SPD
– Drucks. 18/1785 – . . . . . . . . . . . . . . . . 2261
Gewählt:
Abg. Petra Fuhrmann als ordentliches Mitglied
Abg. Uwe Frankenberger als weiteres stellvertre-
tendes Mitglied 
. . . . . . . . . . . . . . . . . . 2261
Vizepräsident Lothar Quanz . . . . . . . . . . 2261
4. Erste Lesung des Gesetzentwurfs der Fraktionen
der CDU und der FDP für ein Hessisches Biblio-
theksgesetz
– Drucks. 18/1728 – . . . . . . . . . . . . . . . . . 2261
Nach erster Lesung dem Ausschuss für Wissenschaft 
und Kunst überwiesen 
. . . . . . . . . . . . . . . . 2266
Aloys Lenz . . . . . . . . . . . . . . . . . . . . . . 2261
Janine Wissler . . . . . . . . . . . . . . . . . . . . 2262
Jochen Paulus . . . . . . . . . . . . . . . . . . . . 2263
Uwe Frankenberger . . . . . . . . . . . . . . . . . 2264
Sarah Sorge . . . . . . . . . . . . . . . . . . . . . . 2265
Ministerin Eva Kühne-Hörmann . . . . . . . . . . 2266
Vizepräsident Lothar Quanz . . . . . . . . . . . . 2266
5. Erste Lesung de",0.18875977396965027,
327,he_18_77,"Amtliche Mitteilungen . . . . . . . . . . . . . . . . . . . . . . . 5287
Entgegengenommen . . . . . . . . . . . . . . . . . . . . . . . . . . 5287
Vizepräsident Lothar Quanz . . . . . . . . . . . . . . . . . . 5287
Vizepräsident Heinrich Heidel . . . . . . . . . . . . . . . . 5329
50. Beschlussempfehlung und Bericht des Sozialpoliti-
schen Ausschusses zu dem Antrag der Abg. Dr.
Spies, Decker, Merz, Müller (Schwalmstadt), Roth
(SPD) und Fraktion betreffend einheitlichen ge-
setzlichen Mindestlohn sofort einführen – Hessen
muss Bundesratsinitiative ergreifen
– Drucks. 18/4116 zu Drucks. 18/4021 – . . . . . . . . . . 5287
Beschlussempfehlung angenommen . . . . . . . . . . . . . 5304
Wolfgang Decker . . . . . . . . . . . . . . . . . . . . . . . . . . . . 5287
Marjana Schott . . . . . . . . . . . . . . . . . . . . . . . . . 5289, 5302
Patrick Burghardt . . . . . . . . . . . . . . . . . . . . . . . 5291, 5300
Marcus Bocklet . . . . . . . . . . . . . . . . . . . . . . . . . 5292, 5298
René Rock . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 5293
Staatssekretärin Petra Müller-Klepper . . . . . . 5295, 5301
Dr. Thomas Spies . . . . . . . . . . . . . . . . . . . . . . . . ",0.04481200501322746,
